protocol,network,contract_address,source,status,contract_name,abi_path
infrared_finance,berachain,,not-found,skip,Unknown,
lair_finance,berachain,,not-found,skip,Unknown,
smilee_finance_gbera,berachain,,not-found,skip,Unknown,
stride,berachain,,not-found,skip,Unknown,
aquabera,berachain,,not-found,skip,Unknown,
orange_finance,berachain,,not-found,skip,Unknown,
steer_protocol,berachain,,not-found,skip,Unknown,
sudoswap_v2,berachain,,not-found,skip,Unknown,
concrete,berachain,,not-found,skip,Unknown,
d2_finance,berachain,,not-found,skip,Unknown,
lagoon,berachain,,not-found,skip,Unknown,
solv_strategies,berachain,,not-found,skip,Unknown,
veda,berachain,,not-found,skip,Unknown,
ivx_protocol,berachain,,not-found,skip,Unknown,
moby,berachain,,not-found,skip,Unknown,
hedgey,berachain,,not-found,skip,Unknown,
llamapay,berachain,,not-found,skip,Unknown,
sablier_flow,berachain,,not-found,skip,Unknown,
sablier_lockup,berachain,,not-found,skip,Unknown,
bakerdao,berachain,,not-found,skip,Unknown,
beratlas_finance,berachain,,not-found,skip,Unknown,
mev_capital,berachain,,not-found,skip,Unknown,
re7_labs,berachain,,not-found,skip,Unknown,
tulipa_capital,berachain,,not-found,skip,Unknown,
zerolend_vaults,berachain,,not-found,skip,Unknown,
team_finance,berachain,,not-found,skip,Unknown,
arbera,berachain,,not-found,skip,Unknown,
beradrome,berachain,,not-found,skip,Unknown,
equilibria,berachain,,not-found,skip,Unknown,
goldilocks,berachain,,not-found,skip,Unknown,
peapods_finance,berachain,,not-found,skip,Unknown,
pendle,berachain,,not-found,skip,Unknown,
penpie,berachain,,not-found,skip,Unknown,
royco_protocol,berachain,,not-found,skip,Unknown,
twin_finance,berachain,,not-found,skip,Unknown,
webera_finance,berachain,,not-found,skip,Unknown,
zoo_finance,berachain,,not-found,skip,Unknown,
bearn,berachain,,not-found,skip,Unknown,
beefy,berachain,,not-found,skip,Unknown,
berancia,berachain,,not-found,skip,Unknown,
beratrax,berachain,,not-found,skip,Unknown,
celeron,berachain,,not-found,skip,Unknown,
raga_finance,berachain,,not-found,skip,Unknown,
river_omni_cdp,bevm,,not-found,skip,Unknown,
meson,bevm,,not-found,skip,Unknown,
bevmswap,bevm,,not-found,skip,Unknown,
bitdrome_finance,bevm,,not-found,skip,Unknown,
bswap_dex,bevm,,not-found,skip,Unknown,
savmdex,bevm,,not-found,skip,Unknown,
blend_finance,bevm,,not-found,skip,Unknown,
bido_finance,bevm,,not-found,skip,Unknown,
pell_network,bevm,,not-found,skip,Unknown,
gate,bifrost,,not-found,skip,Unknown,
bifrost_dex,bifrost,,not-found,skip,Unknown,
bifrost_liquid_crowdloan,bifrost,,not-found,skip,Unknown,
bifrost_liquid_staking,bifrost,,not-found,skip,Unknown,
btcfi_cdp,bifrost_network,,not-found,skip,Unknown,
everdex,bifrost_network,,not-found,skip,Unknown,
btcfi_farm,bifrost_network,,not-found,skip,Unknown,
bifi,bifrost_network,,not-found,skip,Unknown,
biquid,bifrost_network,,not-found,skip,Unknown,
laika_ai,binance,,not-found,skip,Unknown,
mind_network,binance,,not-found,skip,Unknown,
amesdefi,binance,,not-found,skip,Unknown,
b2b,binance,,not-found,skip,Unknown,
bomb_money,binance,,not-found,skip,Unknown,
chargedefi,binance,,not-found,skip,Unknown,
defender_finance,binance,,not-found,skip,Unknown,
dibs_money,binance,,not-found,skip,Unknown,
dinotopia_finance,binance,,not-found,skip,Unknown,
dopple_finance,binance,,not-found,skip,Unknown,
droplit_protocol,binance,,not-found,skip,Unknown,
emp_money,binance,,not-found,skip,Unknown,
opendao,binance,,not-found,skip,Unknown,
ordernchaos,binance,,not-found,skip,Unknown,
paprprintr,binance,,not-found,skip,Unknown,
peel_defi,binance,,not-found,skip,Unknown,
ripae,binance,,not-found,skip,Unknown,
roaring_lion,binance,,not-found,skip,Unknown,
spice_trade,binance,,not-found,skip,Unknown,
waterfall_wtf,binance,,not-found,skip,Unknown,
bedrock_unibtc,binance,,not-found,skip,Unknown,
satlayer,binance,,not-found,skip,Unknown,
aegis,binance,,not-found,skip,Unknown,
aster_usdf,binance,,not-found,skip,Unknown,
bitfi_basis,binance,,not-found,skip,Unknown,
bouncebit_cedefi_yield,binance,,not-found,skip,Unknown,
desyn_basis_trading,binance,,not-found,skip,Unknown,
solv_basis_trading,binance,,not-found,skip,Unknown,
stables_labs_usdx,binance,,not-found,skip,Unknown,
zerobase_cedefi,binance,,not-found,skip,Unknown,
21_co,binance,,not-found,skip,Unknown,
airdao_bridge,binance,,not-found,skip,Unknown,
alephium_bridge,binance,,not-found,skip,Unknown,
allbridge_classic,binance,,not-found,skip,Unknown,
allbridge_core,binance,,not-found,skip,Unknown,
apx_bridge,binance,,not-found,skip,Unknown,
aster_bridge,binance,,not-found,skip,Unknown,
axelar,binance,,not-found,skip,Unknown,
axelar_cross_chain,binance,,not-found,skip,Unknown,
cbridge,binance,,not-found,skip,Unknown,
chainport,binance,,not-found,skip,Unknown,
connext,binance,,not-found,skip,Unknown,
debridge,binance,,not-found,skip,Unknown,
dotoracle,binance,,not-found,skip,Unknown,
edgex_bridge,binance,,not-found,skip,Unknown,
equito_finance,binance,,not-found,skip,Unknown,
free_protocol,binance,,not-found,skip,Unknown,
hashport,binance,,not-found,skip,Unknown,
hela_bridge,binance,,not-found,skip,Unknown,
hyphen,binance,,not-found,skip,Unknown,
iotube,binance,,not-found,skip,Unknown,
knit_finance,binance,,not-found,skip,Unknown,
meter_passport,binance,,not-found,skip,Unknown,
multibit_protocol,binance,,not-found,skip,Unknown,
multichain,binance,,not-found,skip,Unknown,
nervebridge,binance,,not-found,skip,Unknown,
octus_bridge,binance,,not-found,skip,Unknown,
orbit_bridge,binance,,not-found,skip,Unknown,
orderly_bridge,binance,,not-found,skip,Unknown,
pepeteam_bridge,binance,,not-found,skip,Unknown,
pnetwork,binance,,not-found,skip,Unknown,
poly_network,binance,,not-found,skip,Unknown,
portal,binance,,not-found,skip,Unknown,
printer_financial,binance,,not-found,skip,Unknown,
pumpbtc,binance,,not-found,skip,Unknown,
relaychain,binance,,not-found,skip,Unknown,
renvm,binance,,not-found,skip,Unknown,
rosen_bridge,binance,,not-found,skip,Unknown,
shimmerbridge,binance,,not-found,skip,Unknown,
solvbtc,binance,,not-found,skip,Unknown,
swft,binance,,not-found,skip,Unknown,
t3rn_bridge,binance,,not-found,skip,Unknown,
teleswap,binance,,not-found,skip,Unknown,
ulysses,binance,,not-found,skip,Unknown,
venombridge,binance,,not-found,skip,Unknown,
wan_bridge,binance,,not-found,skip,Unknown,
wavesbridge,binance,,not-found,skip,Unknown,
wrapped_bnb,binance,,not-found,skip,Unknown,
xlink,binance,,not-found,skip,Unknown,
hats_v2,binance,,not-found,skip,Unknown,
b2_buzz,binance,,not-found,skip,Unknown,
core_bridge,binance,,not-found,skip,Unknown,
sovryn_bridge,binance,,not-found,skip,Unknown,
abracadabra_spell,binance,,not-found,skip,Unknown,
angle,binance,,not-found,skip,Unknown,
avalon_usda,binance,,not-found,skip,Unknown,
bima_cdp,binance,,not-found,skip,Unknown,
bitstable_finance,binance,,not-found,skip,Unknown,
bitu_protocol,binance,,not-found,skip,Unknown,
bookusd,binance,,not-found,skip,Unknown,
davos_protocol,binance,,not-found,skip,Unknown,
fluity,binance,,not-found,skip,Unknown,
ladao_xocolatl,binance,,not-found,skip,Unknown,
lista_cdp,binance,,not-found,skip,Unknown,
mahadao_arth,binance,,not-found,skip,Unknown,
mars_ecosystem,binance,,not-found,skip,Unknown,
oraclefreedollar,binance,,not-found,skip,Unknown,
overnight_finance,binance,,not-found,skip,Unknown,
piggy,binance,,not-found,skip,Unknown,
qidao,binance,,not-found,skip,Unknown,
ramp,binance,,not-found,skip,Unknown,
river_omni_cdp,binance,,not-found,skip,Unknown,
sable_finance,binance,,not-found,skip,Unknown,
satoshi_finance,binance,,not-found,skip,Unknown,
sigma_money,binance,,not-found,skip,Unknown,
topshelf,binance,,not-found,skip,Unknown,
aster_asbtc,binance,,not-found,skip,Unknown,
goose,binance,,not-found,skip,Unknown,
backpack,binance,,not-found,skip,Unknown,
binance_cex,binance,,not-found,skip,Unknown,
bingx,binance,,not-found,skip,Unknown,
bitcointry,binance,,not-found,skip,Unknown,
bitget,binance,,not-found,skip,Unknown,
bitkub,binance,,not-found,skip,Unknown,
bitmart,binance,,not-found,skip,Unknown,
bitomato,binance,,not-found,skip,Unknown,
bitrue,binance,,not-found,skip,Unknown,
bitvenus,binance,,not-found,skip,Unknown,
blofin,binance,,not-found,skip,Unknown,
bybit,binance,,not-found,skip,Unknown,
cex_io,binance,,not-found,skip,Unknown,
coin8,binance,,not-found,skip,Unknown,
coindcx,binance,,not-found,skip,Unknown,
crypto_com,binance,,not-found,skip,Unknown,
deribit,binance,,not-found,skip,Unknown,
fastex,binance,,not-found,skip,Unknown,
flipster,binance,,not-found,skip,Unknown,
gate,binance,,not-found,skip,Unknown,
hashkey_global,binance,,not-found,skip,Unknown,
hotbit,binance,,not-found,skip,Unknown,
hotcoin,binance,,not-found,skip,Unknown,
htx,binance,,not-found,skip,Unknown,
indodax,binance,,not-found,skip,Unknown,
kucoin,binance,,not-found,skip,Unknown,
latoken,binance,,not-found,skip,Unknown,
maskex,binance,,not-found,skip,Unknown,
mexc,binance,,not-found,skip,Unknown,
nexo,binance,,not-found,skip,Unknown,
nonkyc,binance,,not-found,skip,Unknown,
ourbit,binance,,not-found,skip,Unknown,
p2pb2b,binance,,not-found,skip,Unknown,
phemex,binance,,not-found,skip,Unknown,
pionex,binance,,not-found,skip,Unknown,
probit_global,binance,,not-found,skip,Unknown,
swissborg,binance,,not-found,skip,Unknown,
toobit,binance,,not-found,skip,Unknown,
tothemoon,binance,,not-found,skip,Unknown,
tradeogre,binance,,not-found,skip,Unknown,
woo_x,binance,,not-found,skip,Unknown,
zoomex,binance,,not-found,skip,Unknown,
hot_cross,binance,,not-found,skip,Unknown,
welnance,binance,,not-found,skip,Unknown,
altitude,binance,,not-found,skip,Unknown,
boringdao,binance,,not-found,skip,Unknown,
butter_network,binance,,not-found,skip,Unknown,
c3_exchange,binance,,not-found,skip,Unknown,
counterstake,binance,,not-found,skip,Unknown,
crosschain_bridge,binance,,not-found,skip,Unknown,
crosscurve,binance,,not-found,skip,Unknown,
everrise,binance,,not-found,skip,Unknown,
interport_finance,binance,,not-found,skip,Unknown,
meson,binance,,not-found,skip,Unknown,
messina_bridge,binance,,not-found,skip,Unknown,
o3_swap,binance,,not-found,skip,Unknown,
router_protocol,binance,,not-found,skip,Unknown,
spherium,binance,,not-found,skip,Unknown,
stargate_v1,binance,,not-found,skip,Unknown,
stargate_v2,binance,,not-found,skip,Unknown,
symbiosis,binance,,not-found,skip,Unknown,
synapse,binance,,not-found,skip,Unknown,
xy_finance,binance,,not-found,skip,Unknown,
balmy,binance,,not-found,skip,Unknown,
alpaca_perpetual_futures_exchange,binance,,not-found,skip,Unknown,
amped_finance,binance,,not-found,skip,Unknown,
apex_omni,binance,,not-found,skip,Unknown,
apex_pro,binance,,not-found,skip,Unknown,
bfxfi,binance,,not-found,skip,Unknown,
borb,binance,,not-found,skip,Unknown,
contango_v2,binance,,not-found,skip,Unknown,
desk_perps,binance,,not-found,skip,Unknown,
dexodus_finance,binance,,not-found,skip,Unknown,
el_dorado_exchange,binance,,not-found,skip,Unknown,
electra,binance,,not-found,skip,Unknown,
ethosx,binance,,not-found,skip,Unknown,
fufuture,binance,,not-found,skip,Unknown,
fwx_derivatives,binance,,not-found,skip,Unknown,
gambit_financial,binance,,not-found,skip,Unknown,
grizzly_trade_perps,binance,,not-found,skip,Unknown,
grizzly_trade_v2,binance,,not-found,skip,Unknown,
hakka_finance,binance,,not-found,skip,Unknown,
hashdao_finance,binance,,not-found,skip,Unknown,
horizon_protocol,binance,,not-found,skip,Unknown,
jarvis_network,binance,,not-found,skip,Unknown,
jojo,binance,,not-found,skip,Unknown,
kiloex,binance,,not-found,skip,Unknown,
ktx_perps,binance,,not-found,skip,Unknown,
level_perps,binance,,not-found,skip,Unknown,
lif3_trade,binance,,not-found,skip,Unknown,
linear_finance,binance,,not-found,skip,Unknown,
lynx,binance,,not-found,skip,Unknown,
metalswap,binance,,not-found,skip,Unknown,
morphex_v2,binance,,not-found,skip,Unknown,
mufex,binance,,not-found,skip,Unknown,
mux_perps,binance,,not-found,skip,Unknown,
myx_finance,binance,,not-found,skip,Unknown,
narwhal_finance,binance,,not-found,skip,Unknown,
nestfi,binance,,not-found,skip,Unknown,
palmswap,binance,,not-found,skip,Unknown,
peaky_finance,binance,,not-found,skip,Unknown,
rubydex,binance,,not-found,skip,Unknown,
sakai_vault,binance,,not-found,skip,Unknown,
satori_perp,binance,,not-found,skip,Unknown,
spacedex,binance,,not-found,skip,Unknown,
superp,binance,,not-found,skip,Unknown,
swych_perpetual,binance,,not-found,skip,Unknown,
synfutures_v1,binance,,not-found,skip,Unknown,
syrup_finance,binance,,not-found,skip,Unknown,
unidex_perp,binance,,not-found,skip,Unknown,
uniwhale,binance,,not-found,skip,Unknown,
vest_exchange,binance,,not-found,skip,Unknown,
1inch_network,binance,,not-found,skip,Unknown,
hashflow,binance,,not-found,skip,Unknown,
openocean,binance,,not-found,skip,Unknown,
rubic,binance,,not-found,skip,Unknown,
0_exchange,binance,,not-found,skip,Unknown,
aequinox,binance,,not-found,skip,Unknown,
afraswap,binance,,not-found,skip,Unknown,
agus,binance,,not-found,skip,Unknown,
akronswap,binance,,not-found,skip,Unknown,
alita_finance,binance,,not-found,skip,Unknown,
alium_swap,binance,,not-found,skip,Unknown,
allinxswap,binance,,not-found,skip,Unknown,
ampleswap,binance,,not-found,skip,Unknown,
anchorswap,binance,,not-found,skip,Unknown,
apeswap_amm,binance,,not-found,skip,Unknown,
archly_v1,binance,,not-found,skip,Unknown,
archly_v2,binance,,not-found,skip,Unknown,
arenaswap,binance,,not-found,skip,Unknown,
autoshark,binance,,not-found,skip,Unknown,
babydogeswap,binance,,not-found,skip,Unknown,
babyswap,binance,,not-found,skip,Unknown,
bakeryswap,binance,,not-found,skip,Unknown,
balanced_exchange,binance,,not-found,skip,Unknown,
bamboodefi,binance,,not-found,skip,Unknown,
baryon_network,binance,,not-found,skip,Unknown,
beglobal_finance,binance,,not-found,skip,Unknown,
benswap,binance,,not-found,skip,Unknown,
bepswap,binance,,not-found,skip,Unknown,
biokript,binance,,not-found,skip,Unknown,
biswap_v2,binance,,not-found,skip,Unknown,
biswap_v3,binance,,not-found,skip,Unknown,
blue_planet,binance,,not-found,skip,Unknown,
bogged_finance,binance,,not-found,skip,Unknown,
boomswap,binance,,not-found,skip,Unknown,
brewswap,binance,,not-found,skip,Unknown,
bridgers,binance,,not-found,skip,Unknown,
brokoli_network,binance,,not-found,skip,Unknown,
bscstation,binance,,not-found,skip,Unknown,
bscswap,binance,,not-found,skip,Unknown,
bunicorn,binance,,not-found,skip,Unknown,
bunni_v2,binance,,not-found,skip,Unknown,
bunnypark,binance,,not-found,skip,Unknown,
burgerswap,binance,,not-found,skip,Unknown,
burve_protocol,binance,,not-found,skip,Unknown,
busta_exchange,binance,,not-found,skip,Unknown,
butterswap,binance,,not-found,skip,Unknown,
bxh,binance,,not-found,skip,Unknown,
cafeswap,binance,,not-found,skip,Unknown,
champagneswap,binance,,not-found,skip,Unknown,
cobraswap,binance,,not-found,skip,Unknown,
coinswap_space,binance,,not-found,skip,Unknown,
complus_network,binance,,not-found,skip,Unknown,
component,binance,,not-found,skip,Unknown,
cone,binance,,not-found,skip,Unknown,
corgiswap,binance,,not-found,skip,Unknown,
crowdswap,binance,,not-found,skip,Unknown,
cryptoswap,binance,,not-found,skip,Unknown,
curve_dex,binance,,not-found,skip,Unknown,
dao_swap,binance,,not-found,skip,Unknown,
dddx,binance,,not-found,skip,Unknown,
defibox,binance,,not-found,skip,Unknown,
definix,binance,,not-found,skip,Unknown,
degendex,binance,,not-found,skip,Unknown,
demodyfi,binance,,not-found,skip,Unknown,
depth,binance,,not-found,skip,Unknown,
derify_protocol,binance,,not-found,skip,Unknown,
diamondswap,binance,,not-found,skip,Unknown,
dino_exchange,binance,,not-found,skip,Unknown,
dinosaur_eggs,binance,,not-found,skip,Unknown,
dodo_amm,binance,,not-found,skip,Unknown,
donaswap_v2,binance,,not-found,skip,Unknown,
dooar,binance,,not-found,skip,Unknown,
elk,binance,,not-found,skip,Unknown,
ellipsis_finance,binance,,not-found,skip,Unknown,
empiredex,binance,,not-found,skip,Unknown,
fndz,binance,,not-found,skip,Unknown,
foodcourt,binance,,not-found,skip,Unknown,
frax_swap,binance,,not-found,skip,Unknown,
fstswap,binance,,not-found,skip,Unknown,
gas404swap,binance,,not-found,skip,Unknown,
gibxswap,binance,,not-found,skip,Unknown,
goblins_amm,binance,,not-found,skip,Unknown,
gravis_finance,binance,,not-found,skip,Unknown,
hyperjump,binance,,not-found,skip,Unknown,
idex_classic,binance,,not-found,skip,Unknown,
incognito,binance,,not-found,skip,Unknown,
intercroneswap,binance,,not-found,skip,Unknown,
iziswap,binance,,not-found,skip,Unknown,
jellybeanswap,binance,,not-found,skip,Unknown,
jetswap,binance,,not-found,skip,Unknown,
joe_dex,binance,,not-found,skip,Unknown,
joe_v2,binance,,not-found,skip,Unknown,
joe_v2_1,binance,,not-found,skip,Unknown,
julswap,binance,,not-found,skip,Unknown,
justmoney,binance,,not-found,skip,Unknown,
kaco_finance,binance,,not-found,skip,Unknown,
kaoyaswap,binance,,not-found,skip,Unknown,
kapinus,binance,,not-found,skip,Unknown,
kebab_finance,binance,,not-found,skip,Unknown,
kewl_exchange,binance,,not-found,skip,Unknown,
knightswap_finance,binance,,not-found,skip,Unknown,
kokomoswap,binance,,not-found,skip,Unknown,
kwikswap,binance,,not-found,skip,Unknown,
kyberswap_classic,binance,,not-found,skip,Unknown,
kyberswap_elastic,binance,,not-found,skip,Unknown,
kyotoswap,binance,,not-found,skip,Unknown,
latteswap,binance,,not-found,skip,Unknown,
leonicornswap,binance,,not-found,skip,Unknown,
lif3_swap,binance,,not-found,skip,Unknown,
litx,binance,,not-found,skip,Unknown,
lovely_swap,binance,,not-found,skip,Unknown,
macaronswap,binance,,not-found,skip,Unknown,
magicfox_swap,binance,,not-found,skip,Unknown,
marginswap,binance,,not-found,skip,Unknown,
marswap,binance,,not-found,skip,Unknown,
maverick_v1,binance,,not-found,skip,Unknown,
maverick_v2,binance,,not-found,skip,Unknown,
mcdex,binance,,not-found,skip,Unknown,
mdex,binance,,not-found,skip,Unknown,
melegaswap,binance,,not-found,skip,Unknown,
metacoin_swap,binance,,not-found,skip,Unknown,
metatdex,binance,,not-found,skip,Unknown,
mochiswap,binance,,not-found,skip,Unknown,
moonlift,binance,,not-found,skip,Unknown,
narwhalswap,binance,,not-found,skip,Unknown,
native_swap,binance,,not-found,skip,Unknown,
